168,0,5,13.556226250000002,1
390,0,10,13.556226250000002,1
284,32,7,13.556226250000002,1
283,32,-3,13.556226250000002,1
255,26,1,13.556226250000002,1
245,22,5,13.556226250000002,1
205,12,14,13.556226250000002,1
325,12,16,13.556226250000002,1
256,26,32,32.234811666666666,2
323,31,14,28.788121,2
274,30,3,35.62642666666667,2
275,30,20,13.556226250000002,1
271,29,33,13.556226250000002,1
270,29,31,32.234811666666666,2
326,29,2,32.234811666666666,2
268,28,27,13.556226250000002,1
311,27,32,13.556226250000002,1
264,27,28,13.556226250000002,1
263,27,25,13.556226250000002,1
312,26,6,13.556226250000002,1
250,24,18,13.556226250000002,1
251,24,23,13.556226250000002,1
249,24,6,13.556226250000002,1
307,20,16,13.556226250000002,1
234,19,14,13.556226250000002,1
314,18,15,13.556226250000002,1
228,17,16,13.556226250000002,1
240,21,38,13.556226250000002,1
224,16,38,13.556226250000002,1
246,22,31,13.556226250000002,1
239,21,30,13.556226250000002,1
206,12,39,13.556226250000002,1
235,19,30,13.556226250000002,1
237,20,29,35.62642666666667,2
213,14,31,13.556226250000002,1
223,16,30,32.234811666666666,2
222,16,26,32.234811666666666,2
212,14,29,13.556226250000002,1
221,16,9,32.234811666666666,2
309,17,7,13.556226250000002,1
247,23,0,32.234811666666666,2
244,22,1,30.057057,2
320,17,5,13.556226250000002,1
201,11,11,25.1457331,2
190,8,14,32.234811666666666,2
227,17,3,13.556226250000002,1
189,8,11,13.556226250000002,1
187,7,16,13.556226250000002,1
200,11,5,13.556226250000002,1
188,8,7,13.556226250000002,1
186,7,8,30.057057,2
175,3,15,35.62642666666667,2
179,5,10,13.556226250000002,1
185,7,5,13.556226250000002,1
194,9,1,13.556226250000002,1
177,4,8,32.234811666666666,2
184,7,1,13.556226250000002,1
178,5,2,13.556226250000002,1
295,3,4,13.556226250000002,1
173,2,7,13.556226250000002,1
171,1,7,13.556226250000002,1
170,1,5,13.556226250000002,1
293,1,2,13.556226250000002,1
388,3,-3,13.556226250000002,1
290,-1,3,13.556226250000002,1
165,-2,8,13.556226250000002,1
386,-4,-1,32.234811666666666,2
161,-4,15,13.556226250000002,1
288,-5,-2,13.556226250000002,1
152,-7,15,13.556226250000002,1
397,-6,15,13.556226250000002,1
155,-6,9,13.556226250000002,1
154,-6,8,32.234811666666666,2
156,-6,28,13.556226250000002,1
195,9,38,35.62642666666667,2
354,5,30,13.556226250000002,1
180,5,33,13.556226250000002,1
181,5,34,13.556226250000002,1
182,5,39,13.556226250000002,1
176,3,38,32.234811666666666,2
308,5,26,13.556226250000002,1
322,4,24,13.556226250000002,1
352,-3,33,13.556226250000002,1
