202,11,49,17.023056,13.556226250000002
203,11,55,9.228003,32.234811666666666
199,10,62,8.279326,35.62642666666667
196,9,82,7.45447,35.62642666666667
338,11,85,16.383024,13.556226250000002
333,17,85,17.884912,13.556226250000002
254,25,84,8.449426,25.1457331
286,32,82,22.0,13.556226250000002
285,32,67,8.733424,30.057057
276,30,40,16.727572,13.556226250000002
277,30,41,19.056323,13.556226250000002
257,26,45,21.248626,13.556226250000002
253,25,46,14.819778,13.556226250000002
225,16,55,9.74727,25.1457331
210,13,63,22.0,13.556226250000002
343,13,67,9.276456,32.234811666666666
216,14,77,17.141783,13.556226250000002
232,17,80,4.485933,25.1457331
332,26,83,7.319149,35.62642666666667
282,31,78,15.014342,13.556226250000002
281,31,77,18.941913,13.556226250000002
280,31,75,20.505236,13.556226250000002
279,31,43,14.760996,13.556226250000002
278,30,72,21.782753,13.556226250000002
273,29,70,11.674063,25.1457331
344,29,68,5.028403,30.057057
272,29,63,19.113294,13.556226250000002
339,28,68,16.77788,13.556226250000002
269,28,75,3.551972,32.234811666666666
335,27,68,22.0,13.556226250000002
267,27,65,14.805633,13.556226250000002
266,27,54,6.750766,32.234811666666666
258,26,48,9.982121,32.234811666666666
259,26,59,9.867182,32.234811666666666
260,26,65,16.405493,13.556226250000002
261,26,70,22.0,13.556226250000002
262,26,82,20.137731,13.556226250000002
315,25,49,16.836634,13.556226250000002
316,24,53,17.840817,13.556226250000002
252,24,63,3.118032,35.62642666666667
329,24,71,17.246221,13.556226250000002
331,23,68,11.102365,28.788121
248,23,57,19.015965,13.556226250000002
328,22,69,22.0,13.556226250000002
342,22,72,21.57935,13.556226250000002
243,21,76,18.284363,13.556226250000002
321,21,72,19.473394,13.556226250000002
242,21,57,19.982677,13.556226250000002
327,20,56,20.021112,13.556226250000002
337,20,68,13.214735,32.234811666666666
336,19,80,5.666904,35.62642666666667
236,19,64,19.183424,13.556226250000002
346,18,69,18.459511,13.556226250000002
330,18,70,14.545941,13.556226250000002
345,17,77,8.951952,32.234811666666666
231,17,76,4.553263,28.788121
230,17,72,6.470084,35.62642666666667
220,15,73,18.138502,13.556226250000002
219,15,64,16.270378,25.1457331
226,16,81,17.909292,13.556226250000002
341,15,82,18.163825,13.556226250000002
217,14,80,2.311087,32.234811666666666
324,13,81,6.091615,35.62642666666667
211,13,78,22.0,13.556226250000002
204,11,63,11.958282,13.556226250000002
209,13,56,17.188375,13.556226250000002
215,14,56,6.886336,35.62642666666667
265,27,43,19.249193,13.556226250000002
241,21,46,13.292697,13.556226250000002
238,20,47,16.199097,13.556226250000002
233,18,48,16.717442,13.556226250000002
214,14,50,19.796964,13.556226250000002
208,12,49,20.828875,13.556226250000002
229,17,43,17.275495,13.556226250000002
218,15,45,17.484765,13.556226250000002
318,12,45,20.236923,13.556226250000002
310,15,42,22.0,13.556226250000002
207,12,43,20.681472,13.556226250000002
172,1,79,15.494948,13.556226250000002
193,8,85,15.226936,13.556226250000002
334,8,81,16.618441,13.556226250000002
359,8,61,15.961828,13.556226250000002
313,9,61,9.665416,32.234811666666666
365,10,60,19.28175,13.556226250000002
198,10,55,16.610848,13.556226250000002
197,10,41,15.796857,13.556226250000002
183,6,65,21.690236,13.556226250000002
192,8,57,14.459123,13.556226250000002
191,8,43,18.095036,13.556226250000002
394,5,58,14.730913,13.556226250000002
298,3,83,16.661536,13.556226250000002
304,2,80,4.480903,32.234811666666666
319,3,76,15.032411,13.556226250000002
174,2,66,8.414144,35.62642666666667
340,3,59,19.520779,13.556226250000002
317,5,64,4.9805,35.62642666666667
358,1,48,4.134842,35.62642666666667
169,0,55,9.652564,32.234811666666666
167,-1,73,17.406535,13.556226250000002
384,-2,65,19.014563,13.556226250000002
164,-3,79,18.789081,13.556226250000002
163,-4,68,17.21694,13.556226250000002
162,-4,58,14.150646,13.556226250000002
166,-1,48,21.347005,13.556226250000002
389,-5,84,14.775363,13.556226250000002
351,-2,41,18.040343,13.556226250000002
160,-5,78,16.349953,13.556226250000002
158,-6,74,16.678939,13.556226250000002
366,-8,62,19.410223,13.556226250000002
153,-7,58,15.636219,13.556226250000002
349,-6,57,13.166446,13.556226250000002
159,-5,54,20.695179,13.556226250000002
157,-6,52,20.310756,13.556226250000002
