374,-11,46,13.556226250000002,1
305,-12,80,32.234811666666666,2
353,-12,62,13.556226250000002,1
347,-12,60,13.556226250000002,1
380,-13,70,13.556226250000002,1
361,-14,65,32.234811666666666,2
355,-14,64,13.556226250000002,1
393,-16,72,13.556226250000002,1
369,-16,67,13.556226250000002,1
391,-17,55,13.556226250000002,1
364,-18,63,13.556226250000002,1
381,-19,53,13.556226250000002,1
362,-19,56,32.234811666666666,2
129,-20,43,13.556226250000002,1
356,-21,50,13.556226250000002,1
371,-21,55,13.556226250000002,1
125,-21,65,35.62642666666667,2
383,-21,68,13.556226250000002,1
126,-21,71,13.556226250000002,1
301,-19,85,13.556226250000002,1
297,-18,85,13.556226250000002,1
300,-15,83,13.556226250000002,1
306,-15,79,35.62642666666667,2
302,-17,83,13.556226250000002,1
385,-17,78,32.234811666666666,2
303,-18,81,13.556226250000002,1
395,-19,77,13.556226250000002,1
130,-20,79,13.556226250000002,1
376,-20,84,13.556226250000002,1
119,-23,78,13.556226250000002,1
120,-23,84,13.556226250000002,1
116,-24,84,35.62642666666667,2
115,-24,75,35.62642666666667,2
372,-26,82,13.556226250000002,1
367,-26,75,13.556226250000002,1
360,-22,62,13.556226250000002,1
363,-23,57,13.556226250000002,1
112,-25,62,13.556226250000002,1
357,-24,55,13.556226250000002,1
114,-24,49,13.556226250000002,1
111,-25,57,13.556226250000002,1
100,-28,65,13.556226250000002,1
109,-26,46,35.62642666666667,2
108,-26,44,13.556226250000002,1
105,-27,55,32.234811666666666,2
95,-29,64,13.556226250000002,1
96,-29,66,13.556226250000002,1
99,-28,57,35.62642666666667,2
368,-28,51,13.556226250000002,1
90,-30,83,13.556226250000002,1
86,-31,83,32.234811666666666,2
85,-31,82,13.556226250000002,1
84,-31,80,13.556226250000002,1
379,-28,76,13.556226250000002,1
375,-36,80,13.556226250000002,1
20,-49,85,13.556226250000002,1
19,-49,76,13.556226250000002,1
18,-49,74,13.556226250000002,1
26,-46,75,13.556226250000002,1
22,-47,83,35.62642666666667,2
61,-38,83,35.62642666666667,2
42,-42,83,13.556226250000002,1
32,-44,83,13.556226250000002,1
46,-41,82,35.62642666666667,2
373,-42,81,35.62642666666667,2
30,-45,80,32.234811666666666,2
29,-45,78,32.234811666666666,2
45,-41,75,13.556226250000002,1
53,-40,73,13.556226250000002,1
101,-28,72,13.556226250000002,1
76,-34,71,13.556226250000002,1
37,-43,70,32.234811666666666,2
73,-35,69,13.556226250000002,1
70,-36,69,13.556226250000002,1
36,-43,69,13.556226250000002,1
28,-45,67,32.234811666666666,2
41,-42,66,13.556226250000002,1
66,-37,66,13.556226250000002,1
72,-35,66,13.556226250000002,1
83,-31,57,13.556226250000002,1
69,-36,58,13.556226250000002,1
56,-39,62,13.556226250000002,1
52,-40,57,13.556226250000002,1
40,-42,56,13.556226250000002,1
35,-43,56,13.556226250000002,1
55,-39,51,13.556226250000002,1
94,-29,51,32.234811666666666,2
80,-33,46,13.556226250000002,1
27,-45,45,13.556226250000002,1
89,-30,43,13.556226250000002,1
382,-47,50,13.556226250000002,1
15,-51,72,13.556226250000002,1
8,-54,68,13.556226250000002,1
377,-55,66,35.62642666666667,2
14,-51,70,13.556226250000002,1
378,-48,56,13.556226250000002,1
7,-54,53,13.556226250000002,1
11,-53,51,13.556226250000002,1
5,-55,47,32.234811666666666,2
151,-9,76,13.556226250000002,1
398,-9,73,13.556226250000002,1
150,-9,71,13.556226250000002,1
148,-10,57,13.556226250000002,1
147,-10,48,13.556226250000002,1
17,-49,71,13.556226250000002,1
21,-48,67,32.234811666666666,2
370,-47,71,13.556226250000002,1
