399,-10,11,13.783275,13.556226250000002
146,-10,9,17.09678,13.556226250000002
145,-13,16,5.314661,28.788121
149,-9,42,5.867795,32.234811666666666
348,-12,39,21.322486,13.556226250000002
392,-13,39,9.800876,32.234811666666666
350,-20,32,12.80542,13.556226250000002
107,-26,31,4.035123,32.234811666666666
142,-14,24,10.65191,32.234811666666666
144,-13,13,19.536611,13.556226250000002
292,-13,6,22.0,13.556226250000002
143,-13,5,16.724119,13.556226250000002
296,-12,-1,19.543508,13.556226250000002
291,-10,0,15.398678,13.556226250000002
396,-14,5,16.801704,13.556226250000002
140,-15,15,18.294683,13.556226250000002
141,-15,27,18.227927,13.556226250000002
137,-16,23,14.87167,13.556226250000002
136,-16,12,19.325425,13.556226250000002
139,-15,9,12.897918,13.556226250000002
138,-15,5,7.51734,32.234811666666666
294,-15,-2,17.125525,13.556226250000002
134,-18,27,14.456731,13.556226250000002
133,-18,10,16.306061,13.556226250000002
135,-17,10,18.899931,13.556226250000002
132,-18,-1,19.162751,13.556226250000002
287,-18,0,22.0,13.556226250000002
387,-19,19,7.360489,32.234811666666666
131,-19,27,16.222455,13.556226250000002
128,-20,27,17.913199,13.556226250000002
127,-20,10,21.023187,13.556226250000002
123,-21,9,21.330525,13.556226250000002
124,-21,20,19.034442,13.556226250000002
122,-22,22,18.152575,13.556226250000002
121,-22,-3,21.176013,13.556226250000002
117,-23,9,6.723105,30.057057
118,-23,23,9.042778,32.234811666666666
113,-24,18,16.450175,13.556226250000002
110,-25,19,21.169182,13.556226250000002
289,-25,-1,3.217449,35.62642666666667
106,-26,-2,20.081947,13.556226250000002
102,-27,17,15.937861,13.556226250000002
103,-27,24,7.99332,25.1457331
104,-27,25,20.4827,13.556226250000002
98,-28,21,9.924985,32.234811666666666
97,-28,6,19.227842,13.556226250000002
91,-29,21,20.239446,13.556226250000002
87,-30,-2,16.853541,13.556226250000002
81,-32,10,12.2148,32.234811666666666
77,-33,-1,16.555579,13.556226250000002
78,-33,17,20.568984,13.556226250000002
75,-34,15,17.893815,13.556226250000002
74,-34,8,9.942143,35.62642666666667
68,-36,4,8.953554,35.62642666666667
67,-36,1,18.299963,13.556226250000002
62,-37,8,20.637431,13.556226250000002
63,-37,9,20.184027,13.556226250000002
58,-38,11,22.0,13.556226250000002
57,-38,10,22.0,13.556226250000002
48,-40,14,11.145742,30.057057
51,-40,42,11.470765,35.62642666666667
54,-39,37,16.110307,13.556226250000002
34,-43,36,19.723361,13.556226250000002
65,-37,34,16.541139,13.556226250000002
60,-38,31,11.190379,32.234811666666666
93,-29,41,7.856392,35.62642666666667
88,-30,34,22.0,13.556226250000002
82,-32,34,17.889215,13.556226250000002
79,-33,33,16.485489,13.556226250000002
92,-29,31,19.423695,13.556226250000002
13,-52,41,16.92966,13.556226250000002
4,-55,39,18.12427,13.556226250000002
3,-55,38,18.698056,13.556226250000002
1,-56,37,21.794472,13.556226250000002
6,-54,33,19.17496,13.556226250000002
2,-55,31,17.017784,13.556226250000002
10,-53,28,5.726624,32.234811666666666
25,-46,27,15.744706,13.556226250000002
50,-40,27,18.861991,13.556226250000002
64,-37,26,18.174404,13.556226250000002
0,-56,26,19.247614,13.556226250000002
16,-50,25,12.33404,13.556226250000002
24,-46,25,7.991435,28.788121
49,-40,25,18.414363,13.556226250000002
71,-35,24,22.0,13.556226250000002
59,-38,23,17.287707,13.556226250000002
31,-44,21,8.800752,32.234811666666666
23,-46,14,0.921429,25.1457331
44,-41,11,19.727655,13.556226250000002
38,-42,-4,8.330657,25.1457331
12,-52,3,22.0,13.556226250000002
9,-53,2,21.475793,13.556226250000002
33,-43,4,10.048893,32.234811666666666
39,-42,-2,19.214289,13.556226250000002
43,-41,4,19.657477,13.556226250000002
47,-40,-1,22.0,13.556226250000002
