202,11,49,13.556226250000002,1
203,11,55,32.234811666666666,2
199,10,62,35.62642666666667,2
196,9,82,35.62642666666667,2
338,11,85,13.556226250000002,1
333,17,85,13.556226250000002,1
254,25,84,25.1457331,2
286,32,82,13.556226250000002,1
285,32,67,30.057057,2
276,30,40,13.556226250000002,1
277,30,41,13.556226250000002,1
257,26,45,13.556226250000002,1
253,25,46,13.556226250000002,1
225,16,55,25.1457331,1
210,13,63,13.556226250000002,1
343,13,67,32.234811666666666,2
216,14,77,13.556226250000002,1
232,17,80,25.1457331,1
332,26,83,35.62642666666667,2
282,31,78,13.556226250000002,1
281,31,77,13.556226250000002,1
280,31,75,13.556226250000002,1
279,31,43,13.556226250000002,1
278,30,72,13.556226250000002,1
273,29,70,25.1457331,1
344,29,68,30.057057,2
272,29,63,13.556226250000002,1
339,28,68,13.556226250000002,1
269,28,75,32.234811666666666,2
335,27,68,13.556226250000002,1
267,27,65,13.556226250000002,1
266,27,54,32.234811666666666,2
258,26,48,32.234811666666666,2
259,26,59,32.234811666666666,2
260,26,65,13.556226250000002,1
261,26,70,13.556226250000002,1
262,26,82,13.556226250000002,1
315,25,49,13.556226250000002,1
316,24,53,13.556226250000002,1
252,24,63,35.62642666666667,2
329,24,71,13.556226250000002,1
331,23,68,28.788121,2
248,23,57,13.556226250000002,1
328,22,69,13.556226250000002,1
342,22,72,13.556226250000002,1
243,21,76,13.556226250000002,1
321,21,72,13.556226250000002,1
242,21,57,13.556226250000002,1
327,20,56,13.556226250000002,1
337,20,68,32.234811666666666,2
336,19,80,35.62642666666667,2
236,19,64,13.556226250000002,1
346,18,69,13.556226250000002,1
330,18,70,13.556226250000002,1
345,17,77,32.234811666666666,2
231,17,76,28.788121,2
230,17,72,35.62642666666667,2
220,15,73,13.556226250000002,1
219,15,64,25.1457331,1
226,16,81,13.556226250000002,1
341,15,82,13.556226250000002,1
217,14,80,32.234811666666666,2
324,13,81,35.62642666666667,2
211,13,78,13.556226250000002,1
204,11,63,13.556226250000002,1
209,13,56,13.556226250000002,1
215,14,56,35.62642666666667,2
265,27,43,13.556226250000002,1
241,21,46,13.556226250000002,1
238,20,47,13.556226250000002,1
233,18,48,13.556226250000002,1
214,14,50,13.556226250000002,1
208,12,49,13.556226250000002,1
229,17,43,13.556226250000002,1
218,15,45,13.556226250000002,1
318,12,45,13.556226250000002,1
310,15,42,13.556226250000002,1
207,12,43,13.556226250000002,1
172,1,79,13.556226250000002,1
193,8,85,13.556226250000002,1
334,8,81,13.556226250000002,1
359,8,61,13.556226250000002,1
313,9,61,32.234811666666666,2
365,10,60,13.556226250000002,1
198,10,55,13.556226250000002,1
192,8,57,13.556226250000002,1
183,6,65,13.556226250000002,1
197,10,41,13.556226250000002,1
191,8,43,13.556226250000002,1
394,5,58,13.556226250000002,1
298,3,83,13.556226250000002,1
304,2,80,32.234811666666666,2
319,3,76,13.556226250000002,1
174,2,66,35.62642666666667,2
340,3,59,13.556226250000002,1
317,5,64,35.62642666666667,2
358,1,48,35.62642666666667,2
169,0,55,32.234811666666666,2
167,-1,73,13.556226250000002,1
384,-2,65,13.556226250000002,1
164,-3,79,13.556226250000002,1
163,-4,68,13.556226250000002,1
162,-4,58,13.556226250000002,1
166,-1,48,13.556226250000002,1
389,-5,84,13.556226250000002,1
351,-2,41,13.556226250000002,1
160,-5,78,13.556226250000002,1
158,-6,74,13.556226250000002,1
366,-8,62,13.556226250000002,1
153,-7,58,13.556226250000002,1
349,-6,57,13.556226250000002,1
159,-5,54,13.556226250000002,1
157,-6,52,13.556226250000002,1
